,Date,Survey.Time,Region,SiteName,Basin,Water.Temperature..F.,DepthBin,Transect..,HabitatType,Pycno.notes..disease.presence..behavior..etc..,Pycnopodia_count
3414,10/18/2022,12,Puget Sound,Skyline,San Juan,51,Deep,1,Natural Reef,,0
3415,10/18/2022,10,Puget Sound,Skyline,San Juan,51,Intermediate,2,Kelp Forest,,0
3416,10/18/2022,7,Puget Sound,Skyline,San Juan,51,Shallow,3,Eelgrass,,0
3417,10/18/2022,10,Puget Sound,Skyline,San Juan,51,Deep,1,Natural Reef,,0
3418,10/18/2022,4,Puget Sound,Skyline,San Juan,51,Intermediate,2,Natural Reef,,0
3419,10/18/2022,6,Puget Sound,Skyline,San Juan,51,Intermediate,3,Natural Reef,,0
3420,10/18/2022,9,Puget Sound,Skyline,San Juan,51,Shallow,4,Kelp Forest,,0
3421,10/18/2022,4,Puget Sound,Skyline,San Juan,51,Shallow,5,Eelgrass,,0
3422,10/18/2022,19,Puget Sound,Skyline,San Juan,50,Deep,1,Natural Reef,,0
3423,10/18/2022,11,Puget Sound,Skyline,San Juan,50,Intermediate,2,Kelp Forest,,0
3424,10/18/2022,5,Puget Sound,Skyline,San Juan,50,Shallow,3,Eelgrass,,0
3425,3/25/2023,11,Puget Sound,Skyline,San Juan,45,Intermediate,1,Natural Reef,,0
3426,3/25/2023,5,Puget Sound,Skyline,San Juan,45,Deep,2,Natural Reef,,0
3427,3/25/2023,11,Puget Sound,Skyline,San Juan,45,Intermediate,3,Natural Reef,,0
3428,6/11/2023,22,Puget Sound,Skyline,San Juan,52,Intermediate,1,Natural Reef,,0
3429,6/11/2023,10,Puget Sound,Skyline,San Juan,52,Deep,2,Natural Reef,,0
3430,6/11/2023,7,Puget Sound,Skyline,San Juan,52,Shallow,3,Kelp Forest,,0
3431,6/11/2023,3,Puget Sound,Skyline,San Juan,52,Shallow,3,Eelgrass,,0
3432,10/4/2023,13,Puget Sound,Skyline,San Juan,50,Intermediate,1,Natural Reef,,0
3433,10/4/2023,10,Puget Sound,Skyline,San Juan,50,Deep,2,Natural Reef,,0
3434,10/4/2023,18,Puget Sound,Skyline,San Juan,50,Intermediate,3,Natural Reef,,0
3435,10/4/2023,11,Puget Sound,Skyline,San Juan,50,Shallow,4,Kelp Forest,,0
3436,10/23/2023,14,Puget Sound,Skyline,San Juan,51,Deep,1,Natural Reef,,0
3437,10/23/2023,5,Puget Sound,Skyline,San Juan,51,Intermediate,2,Natural Reef,,0
3438,10/23/2023,8,Puget Sound,Skyline,San Juan,51,Intermediate,3,Kelp Forest,,0
3439,10/23/2023,3,Puget Sound,Skyline,San Juan,51,Shallow,4,Kelp Forest,,0
3440,10/23/2023,15,Puget Sound,Skyline,San Juan,51,Deep,1,Natural Reef,,0
3441,10/23/2023,8,Puget Sound,Skyline,San Juan,51,Intermediate,2,Natural Reef,,0
3442,10/23/2023,6,Puget Sound,Skyline,San Juan,51,Intermediate,3,Kelp Forest,,0
3443,10/23/2023,15,Puget Sound,Skyline,San Juan,51,Deep,1,Natural Reef,,0
3444,10/23/2023,10,Puget Sound,Skyline,San Juan,51,Intermediate,2,Natural Reef,,0
3445,10/23/2023,8,Puget Sound,Skyline,San Juan,51,Shallow,3,Kelp Forest,,0
3446,10/23/2023,4,Puget Sound,Skyline,San Juan,51,Shallow,4,Eelgrass,,0
3447,10/23/2023,15,Puget Sound,Skyline,San Juan,52,Intermediate,1,Natural Reef,,0
3448,10/23/2023,8,Puget Sound,Skyline,San Juan,52,Deep,2,Natural Reef,,0
3449,10/23/2023,27,Puget Sound,Skyline,San Juan,52,Intermediate,3,Natural Reef,,0
3450,10/23/2023,8,Puget Sound,Skyline,San Juan,52,Shallow,4,Natural Reef,,0
3451,10/23/2023,10,Puget Sound,Skyline,San Juan,50,Intermediate,1,Natural Reef,,0
3452,10/23/2023,10,Puget Sound,Skyline,San Juan,50,Deep,2,Natural Reef,,0
3453,10/23/2023,25,Puget Sound,Skyline,San Juan,50,Intermediate,3,Natural Reef,,0
3454,10/23/2023,11,Puget Sound,Skyline,San Juan,50,Shallow,4,Soft Bottom,,0
3455,10/23/2023,15,Puget Sound,Skyline,San Juan,51,Deep,1,Natural Reef,,0
3456,10/23/2023,10,Puget Sound,Skyline,San Juan,51,Intermediate,2,Natural Reef,,0
3457,10/23/2023,5,Puget Sound,Skyline,San Juan,51,Intermediate,3,Natural Reef,,0
3458,10/23/2023,5,Puget Sound,Skyline,San Juan,51,Shallow,4,Natural Reef,,0
3459,10/23/2023,5,Puget Sound,Skyline,San Juan,51,Shallow,5,Soft Bottom,,0
3460,12/2/2023,6,Puget Sound,Skyline,San Juan,47,Intermediate,1,Natural Reef,,0
3461,12/2/2023,21,Puget Sound,Skyline,San Juan,47,Deep,2,Natural Reef,,0
3462,12/2/2023,8,Puget Sound,Skyline,San Juan,47,Intermediate,3,Natural Reef,,0
3463,12/16/2023,6,Puget Sound,Skyline,San Juan,47,Intermediate,1,Natural Reef,,0
3464,12/16/2023,25,Puget Sound,Skyline,San Juan,47,Deep,2,Natural Reef,,0
3465,12/16/2023,8,Puget Sound,Skyline,San Juan,47,Intermediate,3,Natural Reef,,0
3466,12/16/2023,6,Puget Sound,Skyline,San Juan,47,Shallow,4,Soft Bottom,,0
3467,10/7/2024,10,Puget Sound,Skyline,San Juan,50,Deep,1,Natural Reef,,0
3468,10/7/2024,6,Puget Sound,Skyline,San Juan,50,Intermediate,2,Natural Reef,,0
3469,10/7/2024,7,Puget Sound,Skyline,San Juan,50,Intermediate,3,Natural Reef,,0
3470,10/7/2024,10,Puget Sound,Skyline,San Juan,50,Shallow,4,Kelp Forest,,0
3471,10/7/2024,8,Puget Sound,Skyline,San Juan,51,Deep,1,Natural Reef,,0
3472,10/7/2024,5.5,Puget Sound,Skyline,San Juan,51,Intermediate,2,Natural Reef,,0
3473,10/7/2024,4,Puget Sound,Skyline,San Juan,51,Intermediate,3,Natural Reef,,0
3474,10/7/2024,11,Puget Sound,Skyline,San Juan,51,Shallow,4,Kelp Forest,,0
3475,10/7/2024,3,Puget Sound,Skyline,San Juan,51,Shallow,5,Soft Bottom,,0
3476,10/7/2024,7,Puget Sound,Skyline,San Juan,49,Intermediate,1,Natural Reef,,0
3477,10/7/2024,27,Puget Sound,Skyline,San Juan,49,Deep,2,Natural Reef,,0
3478,10/7/2024,16,Puget Sound,Skyline,San Juan,49,Intermediate,3,Natural Reef,,0
3479,10/7/2024,12,Puget Sound,Skyline,San Juan,49,Shallow,4,Soft Bottom,,0
3480,10/7/2024,2,Puget Sound,Skyline,San Juan,50,Shallow,1,Eelgrass,,0
3481,10/7/2024,3,Puget Sound,Skyline,San Juan,50,Shallow,2,Natural Reef,,0
3482,10/7/2024,8,Puget Sound,Skyline,San Juan,50,Intermediate,3,Natural Reef,,0
3483,10/7/2024,19,Puget Sound,Skyline,San Juan,50,Deep,4,Natural Reef,,0
3484,10/7/2024,14,Puget Sound,Skyline,San Juan,50,Intermediate,5,Natural Reef,,0
3485,5/6/2025,36,Puget Sound,Skyline,San Juan,47,Deep,1,Natural Reef,,0
3486,5/6/2025,12,Puget Sound,Skyline,San Juan,47,Deep,2,Natural Reef,,0
3487,7/27/2023,10,Puget Sound,Skyline,San Juan,51,Intermediate,1,Natural Reef,,0
3488,7/27/2023,24,Puget Sound,Skyline,San Juan,51,Intermediate,2,Natural Reef,,0
3489,7/27/2023,12,Puget Sound,Skyline,San Juan,51,Intermediate,3,Natural Reef,,0
3490,7/27/2023,20,Puget Sound,Skyline,San Juan,51,Shallow,4,Natural Reef,,0
3491,8/22/2024,35,Puget Sound,Smith Island,San Juan,52,Intermediate,1,Natural Reef,,0
3492,8/22/2024,39,Puget Sound,Smith Island,San Juan,52,Intermediate,1,Natural Reef,,0
3493,8/22/2024,5,Puget Sound,Smith Island,San Juan,52,Shallow,2,Kelp Forest,,0
3494,8/22/2024,39,Puget Sound,Smith Island,San Juan,52,Intermediate,1,Kelp Forest,,0
3495,8/22/2024,25,Puget Sound,Smith Island,San Juan,52,Intermediate,1,Kelp Forest,,0
3496,8/22/2024,8,Puget Sound,Smith Island,San Juan,52,Intermediate,2,Kelp Forest,,0
3497,2/20/0204,14,Strait of Georgia,Anvil Island,Howe Sound,45,Intermediate,3,Natural Reef,,0
3498,2/20/0204,14,Strait of Georgia,Anvil Island,Howe Sound,45,Intermediate,3,Natural Reef,,0
3499,2/20/2024,5,Strait of Georgia,Anvil Island,Howe Sound,45,Deep,1,Natural Reef,,0
3500,2/20/2024,3,Strait of Georgia,Anvil Island,Howe Sound,45,Deep,2,Soft Bottom,,0
3501,2/20/2024,8,Strait of Georgia,Anvil Island,Howe Sound,45,Shallow,4,Natural Reef,,0
3502,2/20/2024,5,Strait of Georgia,Anvil Island,Howe Sound,45,Deep,1,Natural Reef,,0
3503,2/20/2024,3,Strait of Georgia,Anvil Island,Howe Sound,45,Deep,2,Soft Bottom,,0
3504,2/20/2024,8,Strait of Georgia,Anvil Island,Howe Sound,45,Intermediate,4,Natural Reef,,0
3505,2/20/2024,37,Strait of Georgia,Anvil Island,Howe Sound,46,Intermediate,1,Natural Reef,,0
3506,2/20/2024,6,Strait of Georgia,Anvil Island,Howe Sound,46,Shallow,2,Natural Reef,,0
3507,2/20/2024,37,Strait of Georgia,Anvil Island,Howe Sound,46,Intermediate,1,Natural Reef,,0
3508,2/20/2024,6,Strait of Georgia,Anvil Island,Howe Sound,46,Shallow,2,Natural Reef,,0
3509,7/27/2023,4,Puget Sound,Strawberry Falls,San Juan,52,Intermediate,1,Natural Reef,,0
3510,7/27/2023,15,Puget Sound,Strawberry Falls,San Juan,52,Deep,2,Natural Reef,,0
3511,7/27/2023,19,Puget Sound,Strawberry Falls,San Juan,52,Intermediate,3,Natural Reef,,0
3512,7/27/2023,15,Puget Sound,Strawberry Falls,San Juan,52,Shallow,4,Natural Reef,,0
3513,8/8/2023,8.5,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,51,Deep,1,Natural Reef,,0
3514,8/8/2023,6,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,51,Deep,2,Natural Reef,,0
3515,8/8/2023,10,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,51,Intermediate,3,Natural Reef,,0
3516,8/8/2023,10,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,51,Shallow,4,Natural Reef,,0
3517,8/8/2023,8,Pudget Sound,Sucia Island - Lawson's Bluff,San Juan,51,Deep,1,Natural Reef,,0
3518,8/8/2023,8,Pudget Sound,Sucia Island - Lawson's Bluff,San Juan,51,Intermediate,2,Natural Reef,,0
3519,8/8/2023,4,Pudget Sound,Sucia Island - Lawson's Bluff,San Juan,51,Intermediate,3,Natural Reef,,0
3520,8/8/2023,10,Pudget Sound,Sucia Island - Lawson's Bluff,San Juan,51,Intermediate,4,Natural Reef,,0
3521,8/8/2023,10,Pudget Sound,Sucia Island - Lawson's Bluff,San Juan,51,Shallow,5,Natural Reef,,0
3522,8/8/2023,14,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,51,Deep,1,Natural Reef,,0
3523,8/8/2023,11,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,51,Intermediate,2,Natural Reef,,0
3524,8/8/2023,13,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,51,Shallow,3,Natural Reef,,0
3525,8/4/2025,13,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Deep,1,Natural Reef,,0
3526,8/4/2025,8,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Intermediate,2,Natural Reef,,0
3527,8/4/2025,14,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Shallow,3,Kelp Forest,,0
3528,8/4/2025,10,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Deep,1,Natural Reef,,0
3529,8/4/2025,9,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Intermediate,2,Natural Reef,,0
3530,8/4/2025,15,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Shallow,3,Kelp Forest,,0
3531,8/4/2025,5,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Deep,1,Natural Reef,,0
3532,8/4/2025,19,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Intermediate,2,Natural Reef,,0
3533,8/4/2025,4,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Intermediate,3,Natural Reef,,0
3534,8/4/2025,4,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Shallow,4,Kelp Forest,,0
3535,8/23/2024,15,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,52,Deep,1,Natural Reef,,0
3536,8/23/2024,3,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,52,Intermediate,2,Natural Reef,,0
3537,8/23/2024,5,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,52,Intermediate,3,Natural Reef,,0
3538,8/23/2024,4.5,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,52,Shallow,4,Natural Reef,,0
3539,8/3/2022,14,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Deep,1,Natural Reef,,1
3540,8/3/2022,8,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Intermediate,2,Natural Reef,,0
3541,8/3/2022,10,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Intermediate,3,Natural Reef,,0
3542,8/3/2022,7,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Shallow,4,Kelp Forest,,0
3543,8/3/2022,6,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Deep,2,Natural Reef,,0
3544,8/3/2022,10,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Deep,3,Natural Reef,,0
3545,8/3/2022,9,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Intermediate,4,Natural Reef,,0
3546,8/3/2022,8,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,53,Shallow,5,Natural Reef,,0
3547,8/3/2022,13,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,54,Deep,1,Natural Reef,,0
3548,8/3/2022,3,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,54,Deep,2,Natural Reef,,0
3549,8/3/2022,8,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,54,Intermediate,3,Natural Reef,,0
3550,8/3/2022,9,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,54,Intermediate,4,Natural Reef,,0
3551,8/3/2022,6,Puget Sound,Sucia Island - Lawson's Bluff,San Juan,54,Shallow,5,Kelp Forest,,0
3552,7/16/2023,38,Puget Sound,Sund Rock,Hood Canal,49,Intermediate,1,Natural Reef,,0
3553,7/16/2023,12,Puget Sound,Sund Rock,Hood Canal,49,Shallow,2,Natural Reef,,0
3554,7/16/2023,5,Puget Sound,Sund Rock,Hood Canal,49,Intermediate,1,Natural Reef,,0
3555,7/16/2023,30,Puget Sound,Sund Rock,Hood Canal,49,Deep,2,Natural Reef,,0
3556,7/16/2023,8,Puget Sound,Sund Rock,Hood Canal,49,Intermediate,3,Natural Reef,,0
3557,7/16/2023,10,Puget Sound,Sund Rock,Hood Canal,49,Shallow,4,Soft Bottom,,0
3558,7/16/2023,38,Puget Sound,Sund Rock,Hood Canal,49,Intermediate,1,Natural Reef,,0
3559,7/16/2023,12,Puget Sound,Sund Rock,Hood Canal,49,Shallow,2,Natural Reef,,0
3560,7/16/2023,5,Puget Sound,Sund Rock,Hood Canal,49,Intermediate,1,Natural Reef,,0
3561,7/16/2023,30,Puget Sound,Sund Rock,Hood Canal,49,Deep,2,Natural Reef,,0
3562,7/16/2023,8,Puget Sound,Sund Rock,Hood Canal,49,Intermediate,3,Natural Reef,,0
3563,7/16/2023,10,Puget Sound,Sund Rock,Hood Canal,49,Shallow,4,Soft Bottom,,0
3564,6/1/2023,10,Puget Sound,Sund Rock,Hood Canal,48,Intermediate,1,Natural Reef,None Present,0
3565,6/1/2023,10,Puget Sound,Sund Rock,Hood Canal,48,Intermediate,2,Soft Bottom,None Present,0
3566,8/10/2023,3,Puget Sound,Sund Rock,Hood Canal,48,Intermediate,1,Natural Reef,,1
3567,8/10/2023,14,Puget Sound,Sund Rock,Hood Canal,48,Deep,2,Natural Reef,,0
3568,8/10/2023,36,Puget Sound,Sund Rock,Hood Canal,48,Intermediate,3,Natural Reef,,4
3569,8/10/2023,5,Puget Sound,Sund Rock,Hood Canal,48,Shallow,4,Soft Bottom,,0
3570,9/14/2023,10,Puget Sound,Sund Rock,Hood Canal,49,Intermediate,1,Natural Reef,,0
3571,9/14/2023,10,Puget Sound,Sund Rock,Hood Canal,49,Deep,2,Natural Reef,,1
3572,9/14/2023,10,Puget Sound,Sund Rock,Hood Canal,49,Intermediate,3,Soft Bottom,,0
3573,12/10/2023,3,Puget Sound,Sund Rock,Hood Canal,50,Intermediate,1,Soft Bottom,,0
3574,12/10/2023,17,Puget Sound,Sund Rock,Hood Canal,50,Deep,2,Natural Reef,,0
3575,12/10/2023,9,Puget Sound,Sund Rock,Hood Canal,50,Deep,3,Soft Bottom,,0
3576,12/10/2023,13,Puget Sound,Sund Rock,Hood Canal,50,Intermediate,4,Natural Reef,,0
3577,12/10/2023,9,Puget Sound,Sund Rock,Hood Canal,50,Shallow,5,Natural Reef,,0
3578,12/10/2023,26,Puget Sound,Sund Rock,Hood Canal,50,Deep,1,Natural Reef,,2
3579,12/10/2023,30,Puget Sound,Sund Rock,Hood Canal,50,Intermediate,2,Natural Reef,,1
3580,12/10/2023,4,Puget Sound,Sund Rock,Hood Canal,50,Shallow,3,Natural Reef,,0
3581,10/13/2023,10,Puget Sound,Sund Rock,Hood Canal,48,Intermediate,1,Natural Reef,,6
3582,12/20/2023,10,Puget Sound,Sund Rock,Hood Canal,49,Intermediate,1,Natural Reef,,0
3583,12/20/2023,10,Puget Sound,Sund Rock,Hood Canal,51,Deep,2,Natural Reef,,5
3584,12/20/2023,10,Puget Sound,Sund Rock,Hood Canal,51,Deep,3,Natural Reef,,0
3585,12/20/2023,10,Puget Sound,Sund Rock,Hood Canal,59,Deep,4,Natural Reef,,1
3586,4/29/2024,3.5,Puget Sound,Sund Rock,Hood Canal,49,Deep,1,Natural Reef,,0
3587,4/29/2024,4,Puget Sound,Sund Rock,Hood Canal,49,Intermediate,2,Natural Reef,,0
3588,4/29/2024,4,Puget Sound,Sund Rock,Hood Canal,49,Deep,3,Natural Reef,,0
3589,4/29/2024,6,Puget Sound,Sund Rock,Hood Canal,49,Intermediate,4,Artificial Reef,,0
3590,4/29/2024,5,Puget Sound,Sund Rock,Hood Canal,49,Intermediate,5,Natural Reef,,0
3591,4/29/2024,3,Puget Sound,Sund Rock,Hood Canal,49,Shallow,6,Soft Bottom,,0
3592,4/29/2024,10,Puget Sound,Sund Rock,Hood Canal,49,Intermediate,1,Natural Reef,,0
3593,4/29/2024,5,Puget Sound,Sund Rock,Hood Canal,49,Deep,2,Natural Reef,,0
3594,4/29/2024,8,Puget Sound,Sund Rock,Hood Canal,49,Intermediate,3,Natural Reef,,0
3595,10/9/2024,12,Puget Sound,Sund Rock,Hood Canal,52,Deep,1,Natural Reef,Healthy,4
3596,10/9/2024,5,Puget Sound,Sund Rock,Hood Canal,52,Shallow,3,Natural Reef,Healthy,2
3597,10/9/2024,8,Puget Sound,Sund Rock,Hood Canal,52,Intermediate,1,Natural Reef,,0
3598,10/9/2024,12,Puget Sound,Sund Rock,Hood Canal,52,Deep,2,Natural Reef,,2
3599,10/9/2024,8,Puget Sound,Sund Rock,Hood Canal,52,Intermediate,3,Natural Reef,,0
3600,10/9/2024,2,Puget Sound,Sund Rock,Hood Canal,52,Intermediate,4,Natural Reef,,0
3601,10/9/2024,3,Puget Sound,Sund Rock,Hood Canal,52,Shallow,5,Natural Reef,,1
3602,10/9/2024,3,Puget Sound,Sund Rock,Hood Canal,51,Intermediate,1,Soft Bottom,,0
3603,10/9/2024,9,Puget Sound,Sund Rock,Hood Canal,51,Deep,2,Natural Reef,,1
3604,10/9/2024,4,Puget Sound,Sund Rock,Hood Canal,51,Intermediate,3,Soft Bottom,,1
3605,10/9/2024,5,Puget Sound,Sund Rock,Hood Canal,51,Deep,4,Natural Reef,,0
3606,10/9/2024,6,Puget Sound,Sund Rock,Hood Canal,51,Intermediate,5,Natural Reef,,3
3607,10/9/2024,4,Puget Sound,Sund Rock,Hood Canal,51,Intermediate,6,Soft Bottom,,0
3608,10/9/2024,9,Puget Sound,Sund Rock,Hood Canal,51,Intermediate,7,Artificial Reef,,0
3609,10/9/2024,3,Puget Sound,Sund Rock,Hood Canal,51,Intermediate,8,Soft Bottom,,0
3610,10/9/2024,5,Puget Sound,Sund Rock,Hood Canal,51,Intermediate,9,Natural Reef,,0
3611,10/9/2024,2,Puget Sound,Sund Rock,Hood Canal,51,Intermediate,10,Soft Bottom,,0
3612,10/9/2024,4,Puget Sound,Sund Rock,Hood Canal,51,Shallow,11,Soft Bottom,,0
3613,4/4/2024,8,Puget Sound,Sund Rock,Hood Canal,52,Intermediate,1,Natural Reef,,0
3614,4/4/2024,20,Puget Sound,Sund Rock,Hood Canal,52,Intermediate,2,Soft Bottom,,0
3615,4/4/2024,6,Puget Sound,Sund Rock,Hood Canal,52,Intermediate,3,Natural Reef,,0
3616,4/4/2024,10,Puget Sound,Sund Rock,Hood Canal,52,Intermediate,1,Natural Reef,,0
3617,4/4/2024,20,Puget Sound,Sund Rock,Hood Canal,52,Intermediate,2,Soft Bottom,,0
3618,4/4/2024,12,Puget Sound,Sund Rock,Hood Canal,52,Intermediate,3,Natural Reef,,0
3619,4/4/2024,17,Puget Sound,Sund Rock,Hood Canal,52,Intermediate,1,Natural Reef,,20
3620,4/4/2024,22,Puget Sound,Sund Rock,Hood Canal,48,Deep,2,Natural Reef,,2
3621,4/4/2024,30,Puget Sound,Sund Rock,Hood Canal,50,Intermediate,1,Natural Reef,,2
3622,6/13/2024,10,Puget Sound,Sund Rock,Hood Canal,51,Intermediate,1,Soft Bottom,,0
3623,6/13/2024,10,Puget Sound,Sund Rock,Hood Canal,50,Intermediate,2,Natural Reef,,1
3624,6/13/2024,10,Puget Sound,Sund Rock,Hood Canal,50,Intermediate,3,Soft Bottom,,0
3625,9/19/2024,10,Puget Sound,Sund Rock,Hood Canal,50,Intermediate,1,Natural Reef,,0
3626,9/19/2024,10,Puget Sound,Sund Rock,Hood Canal,51,Intermediate,2,Soft Bottom,,0
3627,5/7/2025,14,Puget Sound,Sund Rock,Hood Canal,48,Deep,1,Natural Reef,,0
3628,5/7/2025,5,Puget Sound,Sund Rock,Hood Canal,48,Deep,2,Soft Bottom,,0
3629,5/7/2025,14,Puget Sound,Sund Rock,Hood Canal,48,Intermediate,3,Artificial Reef,,0
3630,5/7/2025,4,Puget Sound,Sund Rock,Hood Canal,48,Intermediate,4,Natural Reef,,0
3631,5/7/2025,4,Puget Sound,Sund Rock,Hood Canal,48,Shallow,5,Natural Reef,,0
3632,5/7/2025,10,Puget Sound,Sund Rock,Hood Canal,48,Deep,1,Natural Reef,,0
3633,5/7/2025,5,Puget Sound,Sund Rock,Hood Canal,48,Deep,2,Soft Bottom,,0
3634,5/7/2025,4,Puget Sound,Sund Rock,Hood Canal,48,Intermediate,3,Artificial Reef,,0
3635,5/7/2025,2,Puget Sound,Sund Rock,Hood Canal,48,Deep,4,Natural Reef,,0
3636,5/7/2025,4,Puget Sound,Sund Rock,Hood Canal,48,Shallow,5,Natural Reef,,0
3637,5/7/2025,3,Puget Sound,Sund Rock,Hood Canal,47,Intermediate,1,Natural Reef,,0
3638,5/7/2025,3,Puget Sound,Sund Rock,Hood Canal,47,Deep,2,Natural Reef,,0
3639,5/7/2025,29,Puget Sound,Sund Rock,Hood Canal,47,Intermediate,3,Natural Reef,,2
3640,5/7/2025,4,Puget Sound,Sund Rock,Hood Canal,47,Deep,4,Soft Bottom,,0
3641,5/7/2025,3,Puget Sound,Sund Rock,Hood Canal,47,Intermediate,5,Soft Bottom,,0
3642,5/7/2025,5,Puget Sound,Sund Rock,Hood Canal,47,Shallow,6,Natural Reef,,0
3643,5/7/2025,12,Puget Sound,Sund Rock,Hood Canal,48,Intermediate,4,Natural Reef,,1
3644,5/8/2025,10,Puget Sound,Sund Rock,Hood Canal,50,Deep,1,Natural Reef,,0
3645,5/8/2025,10,Puget Sound,Sund Rock,Hood Canal,50,Deep,2,Natural Reef,,3
3646,8/10/2023,4,Puget Sound,Sund Rock North,Hood Canal,50,Deep,1,Natural Reef,,0
3647,8/10/2023,4,Puget Sound,Sund Rock North,Hood Canal,50,Intermediate,2,Natural Reef,,0
3648,8/10/2023,4,Puget Sound,Sund Rock North,Hood Canal,50,Intermediate,3,Natural Reef,,0
3649,8/10/2023,6,Puget Sound,Sund Rock North,Hood Canal,50,Intermediate,4,Natural Reef,,1
3650,8/10/2023,6,Puget Sound,Sund Rock North,Hood Canal,50,Intermediate,5,Natural Reef,,0
3651,8/10/2023,8,Puget Sound,Sund Rock North,Hood Canal,50,Shallow,6,Natural Reef,,0
3652,8/10/2023,12,Puget Sound,Sund Rock North,Hood Canal,50,Deep,1,Natural Reef,,0
3653,8/10/2023,6,Puget Sound,Sund Rock North,Hood Canal,50,Intermediate,2,Natural Reef,,0
3654,8/10/2023,11,Puget Sound,Sund Rock North,Hood Canal,50,Shallow,3,Natural Reef,,0
3655,8/10/2023,12,Puget Sound,Sund Rock North,Hood Canal,50,Deep,1,Natural Reef,,1
3656,8/10/2023,6,Puget Sound,Sund Rock North,Hood Canal,50,Intermediate,2,Natural Reef,,3
3657,8/10/2023,11,Puget Sound,Sund Rock North,Hood Canal,50,Shallow,3,Natural Reef,,0
3658,10/14/2025,12,Puget Sound,Sund Rock North,Hood Canal,50,Deep,1,Natural Reef,,1
3659,10/14/2025,9,Puget Sound,Sund Rock North,Hood Canal,50,Intermediate,2,Natural Reef,,0
3660,10/14/2025,9,Puget Sound,Sund Rock North,Hood Canal,50,Intermediate,3,Artificial Reef,,0
3661,10/14/2025,6,Puget Sound,Sund Rock North,Hood Canal,50,Intermediate,4,Soft Bottom,,0
3662,10/14/2025,7,Puget Sound,Sund Rock North,Hood Canal,50,Shallow,5,Soft Bottom,,0
3663,10/14/2025,5,Puget Sound,Sund Rock North,Hood Canal,52,Deep,1,Natural Reef,,0
3664,10/14/2025,3,Puget Sound,Sund Rock North,Hood Canal,52,Deep,2,Natural Reef,,0
3665,10/14/2025,8,Puget Sound,Sund Rock North,Hood Canal,52,Deep,3,Natural Reef,,0
3666,10/14/2025,4,Puget Sound,Sund Rock North,Hood Canal,52,Intermediate,4,Soft Bottom,,0
3667,10/14/2025,6,Puget Sound,Sund Rock North,Hood Canal,52,Intermediate,5,Artificial Reef,,0
3668,2/27/2023,4,Puget Sound,Sund Rock North,Hood Canal,43,Deep,2,Natural Reef,,0
3669,2/27/2023,4,Puget Sound,Sund Rock North,Hood Canal,43,Deep,2,Natural Reef,,0
3670,2/27/2023,6,Puget Sound,Sund Rock North,Hood Canal,43,Intermediate,1,Natural Reef,,0
3671,2/27/2023,26,Puget Sound,Sund Rock North,Hood Canal,43,Intermediate,3,Natural Reef,,0
3672,2/27/2023,6,Puget Sound,Sund Rock North,Hood Canal,43,Intermediate,1,Natural Reef,,0
3673,2/27/2023,26,Puget Sound,Sund Rock North,Hood Canal,43,Intermediate,3,Natural Reef,,0
3674,2/27/2023,12,Puget Sound,Sund Rock South,Hood Canal,48,Intermediate,1,Natural Reef,,0
3675,2/27/2023,7,Puget Sound,Sund Rock South,Hood Canal,48,Deep,2,Natural Reef,,0
3676,2/27/2023,10,Puget Sound,Sund Rock South,Hood Canal,48,Intermediate,3,Natural Reef,,0
3677,2/27/2023,5,Puget Sound,Sund Rock South,Hood Canal,48,Shallow,4,Natural Reef,,0
