,Date,Survey.Time,Region,SiteName,Basin,Water.Temperature..F.,DepthBin,Transect..,HabitatType,Length(cm),Pycno.notes..disease.presence..behavior..etc..
4536,5/4/2025,11,Puget Sound,Saltwater State Park,Central,48,Intermediate,4,Artificial Reef,0,
4537,5/4/2025,6,Puget Sound,Saltwater State Park,Central,48,Shallow,5,Soft Bottom,0,
4538,5/4/2025,3,Puget Sound,Saltwater State Park,Central,48,Shallow,6,Eelgrass,0,
4539,5/4/2025,5,Puget Sound,Saltwater State Park,Central,48,Deep,1,Artificial Reef,0,
4540,5/4/2025,10,Puget Sound,Saltwater State Park,Central,48,Intermediate,2,Artificial Reef,0,
4541,5/4/2025,8,Puget Sound,Saltwater State Park,Central,48,Deep,3,Artificial Reef,0,
4542,5/4/2025,5,Puget Sound,Saltwater State Park,Central,48,Intermediate,4,Artificial Reef,0,
4543,5/4/2025,6,Puget Sound,Saltwater State Park,Central,48,Deep,5,Artificial Reef,0,
4544,5/4/2025,5,Puget Sound,Saltwater State Park,Central,48,Intermediate,6,Artificial Reef,0,
4545,10/14/2022,30,Puget Sound,Saltwater State Park,Central,55,Deep,1,Artificial Reef,0,
4546,10/14/2022,24,Puget Sound,Saltwater State Park,Central,55,Intermediate,2,Artificial Reef,0,
4547,10/16/2022,30,Puget Sound,Saltwater State Park,Central,55,Shallow,1,Eelgrass,0,
4548,7/31/2022,14,Puget Sound,Saltwater State Park,Central,55,Deep,1,Artificial Reef,0,
4549,7/31/2022,6,Puget Sound,Saltwater State Park,Central,55,Intermediate,2,Artificial Reef,0,
4550,7/31/2022,10.5,Puget Sound,Saltwater State Park,Central,55,Intermediate,3,Artificial Reef,0,
4551,7/31/2022,3,Puget Sound,Saltwater State Park,Central,55,Shallow,4,Soft Bottom,0,
4552,7/31/2022,3,Puget Sound,Saltwater State Park,Central,55,Shallow,5,Eelgrass,0,
4553,3/1/2023,16,Puget Sound,Saltwater State Park,Central,46,Deep,1,Artificial Reef,0,
4554,3/1/2023,3.5,Puget Sound,Saltwater State Park,Central,46,Intermediate,2,Artificial Reef,0,
4555,3/1/2023,6,Puget Sound,Saltwater State Park,Central,46,Intermediate,3,Artificial Reef,0,
4556,3/1/2023,16,Puget Sound,Saltwater State Park,Central,46,Deep,1,Artificial Reef,0,
4557,3/1/2023,3.5,Puget Sound,Saltwater State Park,Central,46,Intermediate,2,Artificial Reef,0,
4558,3/1/2023,6,Puget Sound,Saltwater State Park,Central,46,Intermediate,3,Artificial Reef,0,
4559,3/1/2023,3,Puget Sound,Saltwater State Park,Central,46,Shallow,4,Eelgrass,0,
4560,3/1/2023,3,Puget Sound,Saltwater State Park,Central,46,Shallow,4,Eelgrass,0,
4561,3/30/2023,25,Puget Sound,Saltwater State Park,Central,43,Intermediate,3,Soft Bottom,0,
4562,4/22/2023,16,Puget Sound,Saltwater State Park,Central,46,Intermediate,1,Artificial Reef,0,
4563,4/22/2023,9,Puget Sound,Saltwater State Park,Central,46,Deep,2,Artificial Reef,0,
4564,4/22/2023,9,Puget Sound,Saltwater State Park,Central,46,Intermediate,3,Artificial Reef,0,
4565,4/22/2023,8,Puget Sound,Saltwater State Park,Central,46,Shallow,4,Soft Bottom,0,
4566,4/30/2023,17,Puget Sound,Saltwater State Park,Central,48,Deep,1,Artificial Reef,0,
4567,4/30/2023,33,Puget Sound,Saltwater State Park,Central,48,Intermediate,2,Artificial Reef,0,
4568,4/30/2023,18,Puget Sound,Saltwater State Park,Central,48,Shallow,3,Soft Bottom,0,
4569,4/30/2023,45,Puget Sound,Saltwater State Park,Central,48,Intermediate,1,Artificial Reef,0,
4570,4/30/2023,15,Puget Sound,Saltwater State Park,Central,48,Shallow,2,Soft Bottom,0,
4571,6/11/2023,5,Puget Sound,Saltwater State Park,Central,50,Intermediate,1,Artificial Reef,0,
4572,6/11/2023,26,Puget Sound,Saltwater State Park,Central,50,Deep,2,Artificial Reef,7,
4573,6/11/2023,8,Puget Sound,Saltwater State Park,Central,50,Intermediate,3,Artificial Reef,0,
4574,12/6/2023,41,Puget Sound,Saltwater State Park,Central,52,Deep,1,Artificial Reef,0,
4575,12/6/2023,10,Puget Sound,Saltwater State Park,Central,52,Intermediate,2,Artificial Reef,0,
4576,12/6/2023,6,Puget Sound,Saltwater State Park,Central,52,Shallow,3,Eelgrass,0,
4577,12/18/2023,14,Puget Sound,Saltwater State Park,Central,52,Deep,1,Artificial Reef,0,
4578,12/18/2023,5,Puget Sound,Saltwater State Park,Central,52,Intermediate,2,Artificial Reef,0,
4579,10/27/2023,4,Puget Sound,Saltwater State Park,Central,50,Intermediate,1,Artificial Reef,0,
4580,10/27/2023,24,Puget Sound,Saltwater State Park,Central,50,Deep,2,Artificial Reef,0,
4581,10/27/2023,11,Puget Sound,Saltwater State Park,Central,50,Intermediate,3,Artificial Reef,0,
4582,12/26/2023,10,Puget Sound,Saltwater State Park,Central,50,Intermediate,1,Natural Reef,0,
4583,1/6/2024,16,Puget Sound,Saltwater State Park,Central,50,Intermediate,1,Artificial Reef,0,
4584,1/6/2024,5,Puget Sound,Saltwater State Park,Central,50,Intermediate,2,Artificial Reef,0,
4585,1/6/2024,19,Puget Sound,Saltwater State Park,Central,50,Deep,3,Artificial Reef,0,
4586,1/16/2024,10,Puget Sound,Saltwater State Park,Central,48,Intermediate,1,Artificial Reef,0,
4587,1/16/2024,9,Puget Sound,Saltwater State Park,Central,49,Intermediate,2,Artificial Reef,0,
4588,1/16/2024,8,Puget Sound,Saltwater State Park,Central,48,Deep,3,Artificial Reef,0,
4589,1/20/2024,16,Puget Sound,Saltwater State Park,Central,48,Deep,1,Artificial Reef,0,
4590,1/20/2024,9,Puget Sound,Saltwater State Park,Central,48,Intermediate,2,Artificial Reef,0,
4591,1/20/2024,12,Puget Sound,Saltwater State Park,Central,48,Intermediate,1,Artificial Reef,0,
4592,1/20/2024,8,Puget Sound,Saltwater State Park,Central,48,Deep,2,Artificial Reef,0,
4593,1/20/2024,6,Puget Sound,Saltwater State Park,Central,48,Deep,3,Soft Bottom,0,
4594,1/20/2024,9,Puget Sound,Saltwater State Park,Central,48,Intermediate,4,Artificial Reef,0,
4595,1/20/2024,15,Puget Sound,Saltwater State Park,Central,48,Intermediate,5,Artificial Reef,0,
4596,2/8/2024,10,Puget Sound,Saltwater State Park,Central,47,Deep,1,Natural Reef,0,
4597,2/8/2024,10,Puget Sound,Saltwater State Park,Central,47,Deep,2,Natural Reef,0,
4598,3/18/2024,10,Puget Sound,Saltwater State Park,Central,48,Intermediate,1,Artificial Reef,0,
4599,3/18/2024,3,Puget Sound,Saltwater State Park,Central,48,Intermediate,2,Artificial Reef,0,
4600,3/18/2024,10,Puget Sound,Saltwater State Park,Central,48,Deep,3,Artificial Reef,0,
4601,3/18/2024,7,Puget Sound,Saltwater State Park,Central,48,Deep,4,Artificial Reef,0,
4602,3/18/2024,12,Puget Sound,Saltwater State Park,Central,48,Deep,5,Artificial Reef,0,
4603,3/18/2024,6,Puget Sound,Saltwater State Park,Central,48,Intermediate,6,Artificial Reef,0,
4604,3/18/2024,6,Puget Sound,Saltwater State Park,Central,48,Intermediate,7,Artificial Reef,0,
4605,3/18/2024,10,Puget Sound,Saltwater State Park,Central,49,Intermediate,1,Artificial Reef,0,
4606,3/18/2024,7,Puget Sound,Saltwater State Park,Central,49,Intermediate,2,Artificial Reef,0,
4607,3/18/2024,11,Puget Sound,Saltwater State Park,Central,49,Deep,3,Artificial Reef,0,
4608,3/18/2024,6,Puget Sound,Saltwater State Park,Central,49,Deep,4,Artificial Reef,0,
4609,3/18/2024,7,Puget Sound,Saltwater State Park,Central,49,Deep,5,Artificial Reef,0,
4610,3/18/2024,3,Puget Sound,Saltwater State Park,Central,49,Intermediate,6,Artificial Reef,0,
4611,3/18/2024,9,Puget Sound,Saltwater State Park,Central,49,Intermediate,7,Artificial Reef,0,
4612,4/4/2024,7,Puget Sound,Saltwater State Park,Central,50,Intermediate,1,Artificial Reef,0,
4613,4/4/2024,5,Puget Sound,Saltwater State Park,Central,50,Intermediate,2,Artificial Reef,0,
4614,4/4/2024,24,Puget Sound,Saltwater State Park,Central,48,Deep,3,Artificial Reef,0,
4615,4/7/2024,15,Puget Sound,Saltwater State Park,Central,50,Intermediate,1,Artificial Reef,0,
4616,4/7/2024,15,Puget Sound,Saltwater State Park,Central,50,Deep,2,Artificial Reef,0,
4617,4/7/2024,8,Puget Sound,Saltwater State Park,Central,50,Shallow,3,Eelgrass,0,
4618,4/28/2024,13,Puget Sound,Saltwater State Park,Central,50,Deep,2,Artificial Reef,0,
4619,4/28/2024,3,Puget Sound,Saltwater State Park,Central,50,Intermediate,3,Artificial Reef,0,
4620,4/28/2024,6,Puget Sound,Saltwater State Park,Central,50,Intermediate,4,Artificial Reef,0,
4621,4/28/2024,10,Puget Sound,Saltwater State Park,Central,50,Deep,1,Artificial Reef,0,
4622,4/28/2024,5,Puget Sound,Saltwater State Park,Central,50,Intermediate,2,Artificial Reef,0,
4623,4/28/2024,6,Puget Sound,Saltwater State Park,Central,50,Intermediate,3,Artificial Reef,0,
4624,4/28/2024,2,Puget Sound,Saltwater State Park,Central,50,Intermediate,1,Artificial Reef,0,
4625,4/28/2024,9,Puget Sound,Saltwater State Park,Central,51,Deep,1,Artificial Reef,0,
4626,4/28/2024,11,Puget Sound,Saltwater State Park,Central,51,Intermediate,2,Artificial Reef,0,
4627,4/28/2024,5,Puget Sound,Saltwater State Park,Central,52,Shallow,3,Artificial Reef,0,
4628,8/1/2024,8,Puget Sound,Saltwater State Park,Central,57,Deep,1,Artificial Reef,0,
4629,1/5/2025,22,Puget Sound,Saltwater State Park,Central,48,Intermediate,1,Artificial Reef,0,
4630,1/5/2025,5,Puget Sound,Saltwater State Park,Central,48,Intermediate,2,Artificial Reef,0,
4631,1/12/2025,30,Puget Sound,Saltwater State Park,Central,50,Deep,1,Artificial Reef,0,
4632,1/12/2025,10,Puget Sound,Saltwater State Park,Central,50,Intermediate,2,Artificial Reef,0,
4633,8/1/2024,2,Puget Sound,Saltwater State Park,Central,57,Deep,2,Natural Reef,0,
4634,8/1/2024,8,Puget Sound,Saltwater State Park,Central,57,Deep,3,Artificial Reef,0,
4635,8/1/2024,6,Puget Sound,Saltwater State Park,Central,57,Intermediate,4,Artificial Reef,0,
4636,8/1/2024,5,Puget Sound,Saltwater State Park,Central,57,Intermediate,5,Artificial Reef,0,
4637,8/1/2024,4,Puget Sound,Saltwater State Park,Central,57,Shallow,6,Soft Bottom,0,
4638,8/1/2024,5,Puget Sound,Saltwater State Park,Central,57,Intermediate,1,Soft Bottom,0,
4639,8/1/2024,15,Puget Sound,Saltwater State Park,Central,57,Deep,2,Artificial Reef,0,
4640,8/1/2024,12,Puget Sound,Saltwater State Park,Central,57,Deep,3,Artificial Reef,0,
4641,8/1/2024,9,Puget Sound,Saltwater State Park,Central,57,Deep,4,Artificial Reef,0,
4642,8/1/2024,8,Puget Sound,Saltwater State Park,Central,57,Intermediate,5,Artificial Reef,0,
4643,8/1/2024,4,Puget Sound,Saltwater State Park,Central,57,Intermediate,6,Soft Bottom,0,
4644,8/1/2024,4,Puget Sound,Saltwater State Park,Central,57,Shallow,7,Soft Bottom,0,
4645,4/6/2025,31,Puget Sound,Saltwater State Park,Central,48,Deep,1,Artificial Reef,0,
4646,4/6/2025,19,Puget Sound,Saltwater State Park,Central,48,Intermediate,2,Artificial Reef,0,
4647,4/25/2025,15,Puget Sound,Saltwater State Park,Central,52,Intermediate,1,Artificial Reef,0,
4648,4/25/2025,18,Puget Sound,Saltwater State Park,Central,52,Deep,2,Artificial Reef,0,
4649,7/16/2022,15,Puget Sound,Sares Head,San Juan,51,Deep,1,Natural Reef,0,
4650,7/16/2022,14,Puget Sound,Sares Head,San Juan,51,Deep,2,Natural Reef,0,
4651,7/16/2022,13,Puget Sound,Sares Head,San Juan,51,Intermediate,3,Natural Reef,0,
4652,2/27/2023,15,Puget Sound,Scenic Beach State Park,Hood Canal,45,Shallow,1,Eelgrass,0,
4653,2/27/2023,12,Puget Sound,Scenic Beach State Park,Hood Canal,45,Shallow,2,Eelgrass,0,
4654,2/27/2023,15,Puget Sound,Scenic Beach State Park,Hood Canal,45,Shallow,1,Eelgrass,0,
4655,2/27/2023,12,Puget Sound,Scenic Beach State Park,Hood Canal,45,Shallow,2,Eelgrass,0,
4656,2/27/2023,17,Puget Sound,Scenic Beach State Park,Hood Canal,45,Intermediate,1,Soft Bottom,0,
4657,2/27/2023,27,Puget Sound,Scenic Beach State Park,Hood Canal,45,Shallow,2,Eelgrass,0,
4658,2/27/2023,17,Puget Sound,Scenic Beach State Park,Hood Canal,45,Intermediate,1,Soft Bottom,0,
4659,2/27/2023,27,Puget Sound,Scenic Beach State Park,Hood Canal,45,Shallow,2,Eelgrass,0,
4660,10/24/2023,10,Puget Sound,Scenic Beach State Park,Hood Canal,52,Shallow,1,Eelgrass,7,Healthy
4661,10/24/2023,10,Puget Sound,Scenic Beach State Park,Hood Canal,52,Shallow,1,Eelgrass,6,Healthy
4662,10/24/2023,10,Puget Sound,Scenic Beach State Park,Hood Canal,52,Shallow,1,Eelgrass,5,Healthy
4663,10/24/2023,10,Puget Sound,Scenic Beach State Park,Hood Canal,52,Shallow,1,Eelgrass,5,Healthy
4664,10/24/2023,10,Puget Sound,Scenic Beach State Park,Hood Canal,52,Shallow,1,Eelgrass,10,Healthy
4665,10/24/2023,10,Puget Sound,Scenic Beach State Park,Hood Canal,52,Shallow,2,Eelgrass,6,Healthy
4666,10/24/2023,10,Puget Sound,Scenic Beach State Park,Hood Canal,52,Shallow,1,Eelgrass,15,Healthy
4667,10/24/2023,10,Puget Sound,Scenic Beach State Park,Hood Canal,52,Shallow,2,Eelgrass,0,
4668,10/24/2023,10,Puget Sound,Scenic Beach State Park,Hood Canal,52,Shallow,1,Eelgrass,20,Healthy
4669,10/24/2023,10,Puget Sound,Scenic Beach State Park,Hood Canal,52,Shallow,1,Eelgrass,25,Healthy
4670,10/24/2023,10,Puget Sound,Scenic Beach State Park,Hood Canal,52,Shallow,2,Eelgrass,12,Healthy
4671,10/24/2023,10,Puget Sound,Scenic Beach State Park,Hood Canal,52,Shallow,2,Eelgrass,6,Healthy
4672,8/20/2024,22,Puget Sound,Scenic Beach State Park,Hood Canal,60,Shallow,1,Eelgrass,17,
4673,8/20/2024,22,Puget Sound,Scenic Beach State Park,Hood Canal,60,Shallow,1,Eelgrass,20,
4674,8/20/2024,22,Puget Sound,Scenic Beach State Park,Hood Canal,60,Shallow,1,Eelgrass,0,
4675,2/12/2025,10,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,15,
4676,2/12/2025,10,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,17,
4677,2/12/2025,10,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,5,
4678,2/12/2025,10,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,2,Eelgrass,6,
4679,8/20/2024,10,Puget Sound,Scenic Beach State Park,Hood Canal,60,Shallow,1,Eelgrass,18,NA
4680,8/20/2024,10,Puget Sound,Scenic Beach State Park,Hood Canal,60,Shallow,1,Eelgrass,22,NA
4681,8/20/2024,10,Puget Sound,Scenic Beach State Park,Hood Canal,60,Shallow,1,Eelgrass,25,NA
4682,8/20/2024,10,Puget Sound,Scenic Beach State Park,Hood Canal,60,Shallow,1,Eelgrass,25,NA
4683,8/20/2024,10,Puget Sound,Scenic Beach State Park,Hood Canal,60,Shallow,2,Eelgrass,0,
4684,2/12/2025,13,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,8,
4685,2/12/2025,13,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,22,
4686,2/12/2025,13,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,10,
4687,2/12/2025,13,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,12,
4688,2/12/2025,13,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,10,
4689,2/12/2025,13,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,8,
4690,2/12/2025,13,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,8,
4691,2/12/2025,11,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,2,Eelgrass,0,
4692,2/12/2025,8,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,30,
4693,2/12/2025,8,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,15,
4694,2/12/2025,8,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,8,
4695,2/12/2025,8,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,7,
4696,2/12/2025,8,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,7,
4697,2/12/2025,8,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,2,Eelgrass,15,
4698,2/12/2025,8,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,2,Eelgrass,12,
4699,2/12/2025,8,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,2,Eelgrass,12,
4700,2/12/2025,8,Puget Sound,Scenic Beach State Park,Hood Canal,44,Shallow,2,Eelgrass,5,
4701,2/12/2025,20,Hood Canal,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,30,
4702,2/12/2025,20,Hood Canal,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,15,
4703,2/12/2025,20,Hood Canal,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,8,
4704,2/12/2025,20,Hood Canal,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,7,
4705,2/12/2025,20,Hood Canal,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,7,
4706,2/12/2025,20,Hood Canal,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,15,
4707,2/12/2025,20,Hood Canal,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,12,
4708,2/12/2025,20,Hood Canal,Scenic Beach State Park,Hood Canal,44,Shallow,1,Eelgrass,5,
4709,2/12/2025,12,Puget Sound,Scenic Beach State Park,Hood Canal,45,Shallow,1,Eelgrass,5,
4710,2/12/2025,12,Puget Sound,Scenic Beach State Park,Hood Canal,45,Shallow,1,Eelgrass,5,
4711,2/12/2025,12,Puget Sound,Scenic Beach State Park,Hood Canal,45,Shallow,1,Eelgrass,8,
4712,2/12/2025,10,Puget Sound,Scenic Beach State Park,Hood Canal,45,Shallow,2,Eelgrass,0,
4713,7/17/2025,22,Puget Sound,SE Young Isalnd,San Juan,51,Shallow,1,Natural Reef,0,
4714,7/17/2025,21,Puget Sound,SE Young Isalnd,San Juan,51,Shallow,2,Natural Reef,0,
4715,8/12/2023,7,Puget Sound,Seabeck Bay,Hood Canal,63,Shallow,1,Eelgrass,0,
4716,10/20/2022,8,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,1,Natural Reef,0,
4717,10/20/2022,6,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Shallow,2,Natural Reef,0,
4718,10/20/2022,4,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Shallow,3,Eelgrass,0,
4719,10/20/2022,11,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,4,Kelp Forest,0,
4720,10/20/2022,8,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,5,Kelp Forest,0,
4721,10/20/2022,5,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Shallow,7,Eelgrass,0,
4722,10/20/2022,37,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Intermediate,1,Kelp Forest,0,
4723,10/20/2022,13,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Shallow,2,Kelp Forest,0,
4724,10/20/2022,13,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Intermediate,1,Kelp Forest,0,
4725,10/20/2022,22,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Shallow,2,Kelp Forest,0,
4726,10/20/2022,3,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Intermediate,3,Eelgrass,0,
4727,10/26/2023,16,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Intermediate,1,Kelp Forest,0,
4728,10/26/2023,4,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Intermediate,2,Eelgrass,0,
4729,10/26/2023,12,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Shallow,3,Kelp Forest,0,
4730,10/26/2023,16,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Intermediate,1,Kelp Forest,0,
4731,10/26/2023,4,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Intermediate,2,Eelgrass,33,Healthy
4732,10/26/2023,12,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Shallow,3,Kelp Forest,0,
4733,10/26/2023,17,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Intermediate,1,Kelp Forest,0,
4734,10/26/2023,25,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Shallow,2,Kelp Forest,25,
4735,10/26/2023,4,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Shallow,3,Eelgrass,0,
4736,10/26/2023,13,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,1,Kelp Forest,8,
4737,10/26/2023,13,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,2,Soft Bottom,0,
4738,10/26/2023,19,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,3,Kelp Forest,8,
4739,10/26/2023,19,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,3,Kelp Forest,28,
4740,10/26/2023,19,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,3,Kelp Forest,5,
4741,10/26/2023,19,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,3,Kelp Forest,5,
4742,10/26/2023,19,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,3,Kelp Forest,5,
4743,10/26/2023,19,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,3,Kelp Forest,24,
4744,10/26/2023,19,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,3,Kelp Forest,24,
4745,10/26/2023,26,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Shallow,4,Kelp Forest,0,
4746,10/26/2023,13,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,0,Kelp Forest,0,
4747,10/26/2023,13,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,0,Soft Bottom,0,
4748,10/26/2023,19,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Intermediate,0,Kelp Forest,0,
4749,10/26/2023,26,Puget Sound,Sekiu,Strait of Juan de Fuca,49,Shallow,0,Kelp Forest,0,
4750,10/26/2023,12,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,50,Intermediate,1,Kelp Forest,0,
4751,10/26/2023,24,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,50,Intermediate,2,Natural Reef,25,
4752,10/26/2023,24,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,50,Intermediate,2,Natural Reef,10,
4753,10/26/2023,5,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,50,Intermediate,3,Natural Reef,30,
4754,10/26/2023,5,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,50,Intermediate,3,Natural Reef,10,
4755,10/26/2023,10,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,50,Intermediate,4,Kelp Forest,0,
4756,10/26/2023,45,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,50,Intermediate,1,Kelp Forest,7,Some wasting
4757,10/26/2023,45,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,50,Intermediate,1,Kelp Forest,5,Some wasting
4758,10/26/2023,45,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,50,Intermediate,1,Kelp Forest,7,Some wasting
4759,10/26/2023,45,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,50,Intermediate,1,Kelp Forest,8,Some wasting
4760,10/26/2023,45,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,50,Intermediate,1,Kelp Forest,20,Some wasting
4761,10/26/2023,45,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,50,Intermediate,1,Kelp Forest,15,Some wasting
4762,10/26/2023,45,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,50,Intermediate,1,Kelp Forest,23,Some wasting
4763,10/26/2023,45,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,50,Intermediate,1,Kelp Forest,20,Some wasting
4764,10/10/2024,7,Puget Sound,Sekiu,Strait of Juan de Fuca,47,Intermediate,1,Kelp Forest,12,Healthy
4765,10/10/2024,6,Puget Sound,Sekiu,Strait of Juan de Fuca,47,Intermediate,2,Eelgrass,12,Healthy
4766,10/10/2024,26,Puget Sound,Sekiu,Strait of Juan de Fuca,47,Shallow,3,Kelp Forest,0,
4767,10/10/2024,6,Puget Sound,Sekiu,Strait of Juan de Fuca,47,Shallow,4,Kelp Forest,0,
4768,10/10/2024,5,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,48,Intermediate,1,Natural Reef,0,
4769,10/10/2024,6,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,48,Intermediate,2,Eelgrass,0,
4770,10/10/2024,10,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,48,Shallow,3,Natural Reef,0,
4771,10/10/2024,30,Strait of Juan de Fuca,Sekiu,Strait of Juan de Fuca,48,Shallow,4,Kelp Forest,0,
4772,10/10/2024,7,Puget Sound,Sekiu,Strait of Juan de Fuca,47,Intermediate,1,Natural Reef,0,
4773,10/10/2024,6,Puget Sound,Sekiu,Strait of Juan de Fuca,47,Intermediate,2,Eelgrass,12,
4774,10/10/2024,40,Puget Sound,Sekiu,Strait of Juan de Fuca,47,Shallow,3,Kelp Forest,27,
4775,10/10/2024,40,Puget Sound,Sekiu,Strait of Juan de Fuca,47,Shallow,3,Kelp Forest,12,
4776,10/10/2024,40,Puget Sound,Sekiu,Strait of Juan de Fuca,47,Shallow,3,Kelp Forest,13,
4777,11/2/2024,21,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Shallow,1,Kelp Forest,0,
4778,11/2/2024,10,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Shallow,2,Natural Reef,0,
4779,11/2/2024,6,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Intermediate,3,Natural Reef,0,
4780,11/2/2024,12,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Intermediate,4,Kelp Forest,0,
4781,11/2/2024,20,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Shallow,5,Kelp Forest,0,
4782,11/2/2024,3,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Shallow,6,Eelgrass,0,
4783,11/2/2024,21,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Shallow,1,Kelp Forest,0,
4784,11/2/2024,10,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Shallow,2,Natural Reef,0,
4785,11/2/2024,6,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Intermediate,3,Natural Reef,0,
4786,11/2/2024,12,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Intermediate,4,Kelp Forest,0,
4787,11/2/2024,20,Puget Sound,Sekiu,Strait of Juan de Fuca,50,Shallow,5,Kelp Forest,0,
